gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
8686,PO015146NU1353,83,1992-07-01,,no,,,100.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8687,PO015146NU1353,83,1992-08-01,,no,,,100.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8688,PO015146NU1353,83,1992-09-01,,no,,,101.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8689,PO015146NU1353,83,1992-10-01,,no,,,101.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8690,PO015146NU1353,83,1992-11-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8691,PO015146NU1353,83,1992-12-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8692,PO015146NU1353,83,1993-01-01,,no,,,101.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8693,PO015146NU1353,83,1993-02-01,,no,,,101.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8694,PO015146NU1353,83,1993-03-01,,no,,,100.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8695,PO015146NU1353,83,1993-04-01,,no,,,100.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8696,PO015146NU1353,83,1993-05-01,,no,,,100.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8697,PO015146NU1353,83,1993-06-01,,no,,,100.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8698,PO015146NU1353,83,1993-07-01,,no,,,101.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8699,PO015146NU1353,83,1993-08-01,,no,,,101.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8700,PO015146NU1353,83,1993-09-01,,no,,,101.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8701,PO015146NU1353,83,1993-10-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8702,PO015146NU1353,83,1993-11-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8703,PO015146NU1353,83,1993-12-01,,no,,,101.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8704,PO015146NU1353,83,1994-01-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8705,PO015146NU1353,83,1994-02-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8706,PO015146NU1353,83,1994-03-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8707,PO015146NU1353,83,1994-04-01,,no,,,101.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8708,PO015146NU1353,83,1994-05-01,,no,,,101.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8709,PO015146NU1353,83,1994-06-01,,no,,,101.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8710,PO015146NU1353,83,1994-07-01,,no,,,101.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8711,PO015146NU1353,83,1994-08-01,,no,,,101.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8712,PO015146NU1353,83,1994-09-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8713,PO015146NU1353,83,1994-10-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8714,PO015146NU1353,83,1994-11-01,,no,,,103.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8715,PO015146NU1353,83,1994-12-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8716,PO015146NU1353,83,1995-01-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8717,PO015146NU1353,83,1995-02-01,,no,,,101.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8718,PO015146NU1353,83,1995-03-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8719,PO015146NU1353,83,1995-04-01,,no,,,102.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8720,PO015146NU1353,83,1995-05-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8721,PO015146NU1353,83,1995-06-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8722,PO015146NU1353,83,1995-07-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8723,PO015146NU1353,83,1995-08-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8724,PO015146NU1353,83,1995-09-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8725,PO015146NU1353,83,1995-10-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8726,PO015146NU1353,83,1995-11-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8727,PO015146NU1353,83,1995-12-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8728,PO015146NU1353,83,1996-01-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8729,PO015146NU1353,83,1996-02-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8730,PO015146NU1353,83,1996-03-01,,no,,,102.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8731,PO015146NU1353,83,1996-04-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8732,PO015146NU1353,83,1996-05-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8733,PO015146NU1353,83,1996-06-01,,no,,,101.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8734,PO015146NU1353,83,1996-07-01,,no,,,100.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8735,PO015146NU1353,83,1996-08-01,,no,,,102.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8736,PO015146NU1353,83,1996-09-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8737,PO015146NU1353,83,1996-10-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8738,PO015146NU1353,83,1996-11-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8739,PO015146NU1353,83,1996-12-01,,no,,,103.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8740,PO015146NU1353,83,1997-01-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8741,PO015146NU1353,83,1997-02-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8742,PO015146NU1353,83,1997-03-01,,no,,,102.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8743,PO015146NU1353,83,1997-04-01,,no,,,102.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8744,PO015146NU1353,83,1997-05-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8745,PO015146NU1353,83,1997-06-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8746,PO015146NU1353,83,1997-07-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8747,PO015146NU1353,83,1997-08-01,,no,,,103.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8748,PO015146NU1353,83,1997-09-01,,no,,,105.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8749,PO015146NU1353,83,1997-10-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8750,PO015146NU1353,83,1997-11-01,,no,,,102.89,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8751,PO015146NU1353,83,1997-12-01,,no,,,103.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8752,PO015146NU1353,83,1998-01-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8753,PO015146NU1353,83,1998-02-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8754,PO015146NU1353,83,1998-03-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8755,PO015146NU1353,83,1998-04-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8756,PO015146NU1353,83,1998-05-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8757,PO015146NU1353,83,1998-06-01,,no,,,103.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8758,PO015146NU1353,83,1998-07-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8759,PO015146NU1353,83,1998-08-01,,no,,,103.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8760,PO015146NU1353,83,1998-09-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8761,PO015146NU1353,83,1998-10-01,,no,,,105.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8762,PO015146NU1353,83,1998-11-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8763,PO015146NU1353,83,1998-12-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8764,PO015146NU1353,83,1999-01-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8765,PO015146NU1353,83,1999-02-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8766,PO015146NU1353,83,1999-03-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8767,PO015146NU1353,83,1999-04-01,,no,,,102.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8768,PO015146NU1353,83,1999-05-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8769,PO015146NU1353,83,1999-06-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8770,PO015146NU1353,83,1999-07-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8771,PO015146NU1353,83,1999-08-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8772,PO015146NU1353,83,1999-09-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8773,PO015146NU1353,83,1999-10-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8774,PO015146NU1353,83,1999-11-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8775,PO015146NU1353,83,1999-12-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8776,PO015146NU1353,83,2000-01-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8777,PO015146NU1353,83,2000-02-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8778,PO015146NU1353,83,2000-03-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8779,PO015146NU1353,83,2000-04-01,,no,,,101.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8780,PO015146NU1353,83,2000-05-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8781,PO015146NU1353,83,2000-06-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8782,PO015146NU1353,83,2000-07-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8783,PO015146NU1353,83,2000-08-01,,no,,,102.89,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8784,PO015146NU1353,83,2000-09-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8785,PO015146NU1353,83,2000-10-01,,no,,,103.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8786,PO015146NU1353,83,2000-11-01,,no,,,104.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8787,PO015146NU1353,83,2000-12-01,,no,,,99.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8788,PO015146NU1353,83,2001-01-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8789,PO015146NU1353,83,2001-02-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8790,PO015146NU1353,83,2001-03-01,,no,,,103.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8791,PO015146NU1353,83,2001-04-01,,no,,,104.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8792,PO015146NU1353,83,2001-05-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8793,PO015146NU1353,83,2001-06-01,,no,,,104.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8794,PO015146NU1353,83,2001-07-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8795,PO015146NU1353,83,2001-08-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8796,PO015146NU1353,83,2001-09-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8797,PO015146NU1353,83,2001-10-01,,no,,,99.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8798,PO015146NU1353,83,2001-11-01,,no,,,102.79,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8799,PO015146NU1353,83,2001-12-01,,no,,,98.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8800,PO015146NU1353,83,2002-01-01,,no,,,102.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8801,PO015146NU1353,83,2002-02-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8802,PO015146NU1353,83,2002-03-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8803,PO015146NU1353,83,2002-04-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8804,PO015146NU1353,83,2002-05-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8805,PO015146NU1353,83,2002-06-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8806,PO015146NU1353,83,2002-07-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8807,PO015146NU1353,83,2002-08-01,,no,,,103.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8808,PO015146NU1353,83,2002-09-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8809,PO015146NU1353,83,2002-10-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8810,PO015146NU1353,83,2002-11-01,,no,,,104.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8811,PO015146NU1353,83,2002-12-01,,no,,,104.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8812,PO015146NU1353,83,2003-01-01,,no,,,104.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8813,PO015146NU1353,83,2003-02-01,,no,,,103.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8814,PO015146NU1353,83,2003-03-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8815,PO015146NU1353,83,2003-04-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8816,PO015146NU1353,83,2003-05-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8817,PO015146NU1353,83,2003-06-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8818,PO015146NU1353,83,2003-07-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8819,PO015146NU1353,83,2003-08-01,,no,,,102.79,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8820,PO015146NU1353,83,2003-09-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8821,PO015146NU1353,83,2003-10-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8822,PO015146NU1353,83,2003-11-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8823,PO015146NU1353,83,2003-12-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8824,PO015146NU1353,83,2004-01-01,,no,,,107.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8825,PO015146NU1353,83,2004-02-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8826,PO015146NU1353,83,2004-03-01,,no,,,104.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8827,PO015146NU1353,83,2004-04-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8828,PO015146NU1353,83,2004-05-01,,no,,,104.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8829,PO015146NU1353,83,2004-06-01,,no,,,103.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8830,PO015146NU1353,83,2004-07-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8831,PO015146NU1353,83,2004-08-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8832,PO015146NU1353,83,2004-09-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8833,PO015146NU1353,83,2004-10-01,,no,,,103.09,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8834,PO015146NU1353,83,2004-11-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8835,PO015146NU1353,83,2004-12-01,,no,,,103.19,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8836,PO015146NU1353,83,2005-01-01,,no,,,103.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8837,PO015146NU1353,83,2005-02-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8838,PO015146NU1353,83,2005-03-01,,no,,,102.31,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8839,PO015146NU1353,83,2005-04-01,,no,,,103.09,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8840,PO015146NU1353,83,2005-05-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8841,PO015146NU1353,83,2005-06-01,,no,,,102.59,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8842,PO015146NU1353,83,2005-07-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8843,PO015146NU1353,83,2005-08-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8844,PO015146NU1353,83,2005-09-01,,no,,,108.66,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8845,PO015146NU1353,83,2005-10-01,,no,,,102.99,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8846,PO015146NU1353,83,2005-11-01,,no,,,103.89,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8847,PO015146NU1353,83,2005-12-01,,no,,,102.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8848,PO015146NU1353,83,2006-01-01,,no,,,102.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8849,PO015146NU1353,83,2006-02-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8850,PO015146NU1353,83,2006-03-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8851,PO015146NU1353,83,2006-04-01,,no,,,99.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8852,PO015146NU1353,83,2006-05-01,,no,,,102.29,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8853,PO015146NU1353,83,2006-06-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8854,PO015146NU1353,83,2006-07-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8855,PO015146NU1353,83,2006-08-01,,no,,,101.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8856,PO015146NU1353,83,2006-09-01,,no,,,101.74,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8857,PO015146NU1353,83,2006-10-01,,no,,,101.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8858,PO015146NU1353,83,2006-11-01,,no,,,101.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8859,PO015146NU1353,83,2006-12-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8860,PO015146NU1353,83,2007-01-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8861,PO015146NU1353,83,2007-02-01,,no,,,102.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8862,PO015146NU1353,83,2007-03-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8863,PO015146NU1353,83,2007-04-01,,no,,,101.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8864,PO015146NU1353,83,2007-05-01,,no,,,102.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8865,PO015146NU1353,83,2007-06-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8866,PO015146NU1353,83,2007-07-01,,no,,,102.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8867,PO015146NU1353,83,2007-08-01,,no,,,102.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8868,PO015146NU1353,83,2007-09-01,,no,,,102.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8869,PO015146NU1353,83,2007-10-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8870,PO015146NU1353,83,2007-11-01,,no,,,102.49,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8871,PO015146NU1353,83,2007-12-01,,no,,,102.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8872,PO015146NU1353,83,2008-01-01,,no,,,102.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8873,PO015146NU1353,83,2008-02-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8874,PO015146NU1353,83,2008-03-01,,no,,,103.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8875,PO015146NU1353,83,2008-04-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8876,PO015146NU1353,83,2008-05-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8877,PO015146NU1353,83,2008-06-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8878,PO015146NU1353,83,2008-07-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8879,PO015146NU1353,83,2008-08-01,,no,,,103.48,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8880,PO015146NU1353,83,2008-09-01,,no,,,103.79,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8881,PO015146NU1353,83,2008-10-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8882,PO015146NU1353,83,2008-11-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8883,PO015146NU1353,83,2008-12-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8884,PO015146NU1353,83,2009-01-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8885,PO015146NU1353,83,2009-02-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8886,PO015146NU1353,83,2009-03-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8887,PO015146NU1353,83,2009-04-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8888,PO015146NU1353,83,2009-05-01,,no,,,103.59,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8889,PO015146NU1353,83,2009-06-01,,no,,,103.59,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8890,PO015146NU1353,83,2009-07-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8891,PO015146NU1353,83,2009-08-01,,no,,,103.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8892,PO015146NU1353,83,2009-09-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8893,PO015146NU1353,83,2009-10-01,,no,,,103.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8894,PO015146NU1353,83,2009-11-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8895,PO015146NU1353,83,2009-12-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8896,PO015146NU1353,83,2010-01-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8897,PO015146NU1353,83,2010-02-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8898,PO015146NU1353,83,2010-03-01,,no,,,103.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8899,PO015146NU1353,83,2010-04-01,,no,,,103.54,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8900,PO015146NU1353,83,2010-05-01,,no,,,104.04,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8901,PO015146NU1353,83,2010-06-01,,no,,,102.94,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8902,PO015146NU1353,83,2010-07-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8903,PO015146NU1353,83,2010-08-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8904,PO015146NU1353,83,2010-09-01,,no,,,103.34,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8905,PO015146NU1353,83,2010-10-01,,no,,,103.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8906,PO015146NU1353,83,2010-11-01,,no,,,104.49,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8907,PO015146NU1353,83,2010-12-01,,no,,,104.24,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8908,PO015146NU1353,83,2011-01-01,,no,,,104.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8909,PO015146NU1353,83,2011-02-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8910,PO015146NU1353,83,2011-03-01,,no,,,104.14,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8911,PO015146NU1353,83,2011-04-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8912,PO015146NU1353,83,2011-05-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8913,PO015146NU1353,83,2011-06-01,,no,,,103.84,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8914,PO015146NU1353,83,2011-07-01,,no,,,103.44,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8915,PO015146NU1353,83,2011-08-01,,no,,,103.48,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8916,PO015146NU1353,83,2011-09-01,,no,,,103.79,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
8917,PO015146NU1353,83,2011-10-01,,no,,,103.64,,108.811,non noto,PTUA2022-Idroscalo2005-FOG,
