codice,x,y,anno,mese,misura livello (metri da p.c.),Quota rifgerimento [m],Piezometria [m s.l.m.]
0151920005,1520822,5030727,2003,8,10.50,103.51,93.01
0151920005,1520822,5030727,2003,9,10.40,103.51,93.11
0151920005,1520822,5030727,2003,10,10.10,103.51,93.41
0151920005,1520822,5030727,2003,11,10.30,103.51,93.21
0151920005,1520822,5030727,2003,12,10.40,103.51,93.11
0151920005,1520822,5030727,2004,1,10.40,103.51,93.11
0151920005,1520822,5030727,2004,2,10.20,103.51,93.31
0151920005,1520822,5030727,2004,3,10.30,103.51,93.21
0151920005,1520822,5030727,2004,5,9.80,103.51,93.71
0151920005,1520822,5030727,2004,6,9.80,103.51,93.71
0151920005,1520822,5030727,2004,8,10.00,103.51,93.51
0151920005,1520822,5030727,2004,9,10.20,103.51,93.31
0151920005,1520822,5030727,2005,1,10.30,103.51,93.21
0151920005,1520822,5030727,2005,2,10.30,103.51,93.21
0151920005,1520822,5030727,2005,3,10.60,103.51,92.91
0151920005,1520822,5030727,2005,5,10.40,103.51,93.11
0151920005,1520822,5030727,2005,6,9.90,103.51,93.61
0151920005,1520822,5030727,2005,7,10.20,103.51,93.31
0151920005,1520822,5030727,2005,8,10.00,103.51,93.51
0151920005,1520822,5030727,2005,9,9.70,103.51,93.81
0151920005,1520822,5030727,2005,10,9.80,103.51,93.71
0151920005,1520822,5030727,2005,11,10.10,103.51,93.41
0151920005,1520822,5030727,2005,12,10.40,103.51,93.11
0151920005,1520822,5030727,2006,1,10.80,103.51,92.71
0151920005,1520822,5030727,2006,2,10.80,103.51,92.71
0151920005,1520822,5030727,2006,3,10.60,103.51,92.91
0152050007,1521059,5038729,1999,1,6.20,122.74,116.54
0152050007,1521059,5038729,1999,2,6.30,122.74,116.44
0152050007,1521059,5038729,1999,3,6.80,122.74,115.94
0152050007,1521059,5038729,1999,4,7.10,122.74,115.64
0152050007,1521059,5038729,1999,5,7.50,122.74,115.24
0152050007,1521059,5038729,1999,6,7.50,122.74,115.24
0152050007,1521059,5038729,1999,8,5.80,122.74,116.94
0152050007,1521059,5038729,1999,9,5.80,122.74,116.94
0152050007,1521059,5038729,1999,10,6.00,122.74,116.74
0152050007,1521059,5038729,1999,11,5.50,122.74,117.24
0152050007,1521059,5038729,1999,12,5.70,122.74,117.04
0152050007,1521059,5038729,2000,1,13.80,122.74,108.94
0152050007,1521059,5038729,2000,2,14.40,122.74,108.34
0152050007,1521059,5038729,2000,3,14.80,122.74,107.94
0152050007,1521059,5038729,2000,4,15.10,122.74,107.64
0152050007,1521059,5038729,2000,5,15.70,122.74,107.04
0152050007,1521059,5038729,2000,6,16.30,122.74,106.44
0152050007,1521059,5038729,2000,7,16.30,122.74,106.44
0152050007,1521059,5038729,2000,9,14.40,122.74,108.34
0152050007,1521059,5038729,2000,10,15.00,122.74,107.74
0152050007,1521059,5038729,2000,11,14.40,122.74,108.34
0152050007,1521059,5038729,2000,12,13.00,122.74,109.74
0152050007,1521059,5038729,2001,1,13.20,122.74,109.54
0152050007,1521059,5038729,2001,2,13.30,122.74,109.44
0152050007,1521059,5038729,2001,3,14.00,122.74,108.74
0152050007,1521059,5038729,2001,4,14.60,122.74,108.14
0152050007,1521059,5038729,2001,5,14.60,122.74,108.14
0152050007,1521059,5038729,2001,6,14.60,122.74,108.14
0152050007,1521059,5038729,2001,7,14.90,122.74,107.84
0152050007,1521059,5038729,2001,8,14.00,122.74,108.74
0152050007,1521059,5038729,2001,9,13.40,122.74,109.34
0152050007,1521059,5038729,2001,10,13.70,122.74,109.04
0152050007,1521059,5038729,2002,1,13.90,122.74,108.84
0152050007,1521059,5038729,2002,2,14.40,122.74,108.34
0152050007,1521059,5038729,2002,3,15.00,122.74,107.74
0152050007,1521059,5038729,2002,8,13.40,122.74,109.34
0152050007,1521059,5038729,2002,9,13.80,122.74,108.94
0152050007,1521059,5038729,2002,12,12.60,122.74,110.14
0152050007,1521059,5038729,2003,3,14.00,122.74,108.74
0152050007,1521059,5038729,2003,6,14.80,122.74,107.94
0152050007,1521059,5038729,2003,9,11.40,122.74,111.34
0152050007,1521059,5038729,2003,12,13.70,122.74,109.04
0152050007,1521059,5038729,2004,3,14.80,122.74,107.94
0152050007,1521059,5038729,2004,6,13.80,122.74,108.94
0152050007,1521059,5038729,2004,9,13.50,122.74,109.24
0152050007,1521059,5038729,2005,3,14.40,122.74,108.34
0152050007,1521059,5038729,2005,6,15.30,122.74,107.44
0152050007,1521059,5038729,2005,9,14.60,122.74,108.14
0152050007,1521059,5038729,2005,12,15.00,122.74,107.74
0152050007,1521059,5038729,2006,3,14.00,122.74,108.74
0152050138,1523055,5035090,2002,8,6.50,110.72,104.22
0152050138,1523055,5035090,2002,9,6.10,110.72,104.62
0152050138,1523055,5035090,2002,10,6.60,110.72,104.12
0152050138,1523055,5035090,2002,11,6.60,110.72,104.12
0152050138,1523055,5035090,2003,4,6.60,110.72,104.12
0152050138,1523055,5035090,2003,5,6.60,110.72,104.12
0152050138,1523055,5035090,2003,6,6.80,110.72,103.92
0152050138,1523055,5035090,2003,8,6.70,110.72,104.02
0152050138,1523055,5035090,2003,9,6.40,110.72,104.32
0152050138,1523055,5035090,2003,10,6.60,110.72,104.12
0152050138,1523055,5035090,2003,11,6.50,110.72,104.22
0152050138,1523055,5035090,2003,12,6.70,110.72,104.02
0152050138,1523055,5035090,2004,1,6.50,110.72,104.22
0152050138,1523055,5035090,2004,2,6.30,110.72,104.42
0152050138,1523055,5035090,2004,3,6.60,110.72,104.12
0152420041,1521660,5039578,1996,1,9.68,124.92,115.24
0152420041,1521660,5039578,1996,2,9.60,124.92,115.32
0152420041,1521660,5039578,1996,3,9.80,124.92,115.12
0152420041,1521660,5039578,1996,4,10.10,124.92,114.82
0152420041,1521660,5039578,1996,5,10.50,124.92,114.42
0152420041,1521660,5039578,1996,6,9.00,124.92,115.92
0152420041,1521660,5039578,1996,7,8.15,124.92,116.77
0152420041,1521660,5039578,1996,8,7.15,124.92,117.77
0152420041,1521660,5039578,1996,9,7.60,124.92,117.32
0152420041,1521660,5039578,1996,10,8.80,124.92,116.12
0152420041,1521660,5039578,1996,11,9.30,124.92,115.62
0152420041,1521660,5039578,1999,1,25.00,124.92,99.92
0152420041,1521660,5039578,1999,2,25.30,124.92,99.62
0152420041,1521660,5039578,1999,3,25.80,124.92,99.12
0152420041,1521660,5039578,1999,4,26.20,124.92,98.72
0152420041,1521660,5039578,1999,5,26.20,124.92,98.72
0152420041,1521660,5039578,1999,6,26.70,124.92,98.22
0152420041,1521660,5039578,1999,8,27.50,124.92,97.42
0152420041,1521660,5039578,1999,9,27.80,124.92,97.12
0152420041,1521660,5039578,1999,10,27.70,124.92,97.22
0152420041,1521660,5039578,1999,11,27.20,124.92,97.72
0152420041,1521660,5039578,1999,12,26.15,124.92,98.77
0152420041,1521660,5039578,2000,1,11.00,124.92,113.92
0152420041,1521660,5039578,2000,2,11.40,124.92,113.52
0152420041,1521660,5039578,2000,3,12.10,124.92,112.82
0152420041,1521660,5039578,2000,4,12.30,124.92,112.62
0152420041,1521660,5039578,2000,5,13.00,124.92,111.92
0152420041,1521660,5039578,2000,6,10.10,124.92,114.82
0152420041,1521660,5039578,2000,7,9.50,124.92,115.42
0152420041,1521660,5039578,2000,9,10.00,124.92,114.92
0152420041,1521660,5039578,2000,10,9.70,124.92,115.22
0152420041,1521660,5039578,2000,11,10.00,124.92,114.92
0152420041,1521660,5039578,2000,12,10.40,124.92,114.52
0152420041,1521660,5039578,2001,1,9.70,124.92,115.22
0152420041,1521660,5039578,2001,2,9.80,124.92,115.12
0152420041,1521660,5039578,2001,3,10.10,124.92,114.82
0152420041,1521660,5039578,2001,4,10.60,124.92,114.32
0152420041,1521660,5039578,2001,5,10.80,124.92,114.12
0152420041,1521660,5039578,2001,6,10.40,124.92,114.52
0152420041,1521660,5039578,2001,7,10.00,124.92,114.92
0152420041,1521660,5039578,2001,8,9.40,124.92,115.52
0152420041,1521660,5039578,2001,9,9.10,124.92,115.82
0152420041,1521660,5039578,2001,10,9.00,124.92,115.92
0152420041,1521660,5039578,2002,1,10.20,124.92,114.72
0152420041,1521660,5039578,2002,2,10.50,124.92,114.42
0152420041,1521660,5039578,2002,3,10.60,124.92,114.32
0152420041,1521660,5039578,2002,4,11.30,124.92,113.62
0152420041,1521660,5039578,2002,5,11.60,124.92,113.32
0152420041,1521660,5039578,2002,8,8.00,124.92,116.92
0152420041,1521660,5039578,2002,9,8.00,124.92,116.92
0152420041,1521660,5039578,2002,10,9.00,124.92,115.92
0152420041,1521660,5039578,2002,12,9.40,124.92,115.52
0152420041,1521660,5039578,2003,6,10.80,124.92,114.12
0152420041,1521660,5039578,2003,9,10.00,124.92,114.92
0152420041,1521660,5039578,2003,12,10.40,124.92,114.52
0152420041,1521660,5039578,2004,3,10.80,124.92,114.12
0152420041,1521660,5039578,2004,6,10.50,124.92,114.42
0152420041,1521660,5039578,2004,9,11.00,124.92,113.92
0152420041,1521660,5039578,2005,3,12.10,124.92,112.82
0152420041,1521660,5039578,2005,6,11.50,124.92,113.42
0152420041,1521660,5039578,2005,9,11.15,124.92,113.77
0152420041,1521660,5039578,2005,12,11.40,124.92,113.52
0152420041,1521660,5039578,2006,3,11.00,124.92,113.92
