PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr [m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
MB,CONCOREZZO,PO1080210U0002,01/12/2019,162.45,soggiacenza statica,22.45,140
MB,CONCOREZZO,PO1080210U0002,01/03/2020,162.45,soggiacenza statica,22.7,139.75
MB,CONCOREZZO,PO1080210U0002,01/06/2020,162.45,soggiacenza statica,22.1,140.35
MB,CONCOREZZO,PO1080210U0002,01/09/2020,162.45,soggiacenza statica,22.5,139.95
MB,CONCOREZZO,PO1080210U0002,01/12/2020,162.45,soggiacenza statica,22.55,139.9
MB,DESIO,PO108023NU0003,15/03/2011,199.167,soggiacenza statica,46.6,152.567
MB,DESIO,PO108023NU0003,15/10/2011,199.167,soggiacenza statica,43.3,155.867
MB,DESIO,PO108023NU0003,15/12/2011,199.167,soggiacenza statica,44.05,155.117
MB,DESIO,PO108023NU0003,30/03/2012,199.167,soggiacenza statica,45.2,153.967
MB,DESIO,PO108023NU0003,01/10/2012,199.167,soggiacenza statica,46.7,152.467
MB,DESIO,PO108023NU0003,28/12/2012,199.167,soggiacenza statica,48.2,150.967
MB,DESIO,PO108023NU0003,28/02/2013,199.167,soggiacenza statica,47.75,151.417
MB,DESIO,PO108023NU0003,29/03/2013,199.167,soggiacenza statica,47.75,151.417
MB,DESIO,PO108023NU0003,28/06/2013,199.167,soggiacenza statica,46.5,152.667
MB,DESIO,PO108023NU0003,30/09/2013,199.167,soggiacenza statica,46.8,152.367
MB,DESIO,PO108023NU0003,31/03/2014,199.167,soggiacenza statica,43.2,155.967
MB,DESIO,PO108023NU0003,30/06/2014,199.167,soggiacenza statica,41.85,157.317
MB,DESIO,PO108023NU0003,02/10/2014,199.167,soggiacenza statica,40.1,159.067
MB,DESIO,PO108023NU0003,30/12/2014,199.167,soggiacenza statica,39.2,159.967
MB,DESIO,PO108023NU0003,31/03/2015,199.167,soggiacenza statica,38.6,160.567
MB,DESIO,PO108023NU0003,30/06/2015,199.167,soggiacenza statica,39,160.167
MB,DESIO,PO108023NU0003,01/10/2015,199.167,soggiacenza statica,39.1,160.067
MB,DESIO,PO108023NU0003,25/11/2015,199.167,soggiacenza statica,40.77,158.397
MB,DESIO,PO108023NU0003,01/02/2016,199.167,soggiacenza statica,39.9,159.267
MB,DESIO,PO108023NU0003,01/05/2016,199.167,soggiacenza statica,41.35,157.817
MB,DESIO,PO108023NU0003,01/08/2016,199.167,soggiacenza statica,43.2,155.967
MB,DESIO,PO108023NU0003,01/11/2016,199.167,soggiacenza statica,43.45,155.717
MB,DESIO,PO108023NU0003,01/03/2017,199.167,soggiacenza statica,43.64,155.527
MB,DESIO,PO108023NU0003,01/06/2017,199.167,soggiacenza statica,44.4,154.767
MB,DESIO,PO108023NU0003,01/09/2017,199.167,soggiacenza statica,46.3,152.867
MB,DESIO,PO108023NU0003,01/12/2017,199.167,soggiacenza statica,48.8,150.367
MB,DESIO,PO108023NU0003,01/03/2018,199.167,soggiacenza statica,48.3,150.867
MB,DESIO,PO108023NU0003,29/05/2018,199.167,soggiacenza statica,48.04,151.127
MB,DESIO,PO108023NU0003,01/06/2018,199.167,soggiacenza statica,47.9,151.267
MB,DESIO,PO108023NU0003,11/07/2018,199.167,soggiacenza statica,49.1,150.067
MB,DESIO,PO108023NU0003,01/09/2018,199.167,soggiacenza statica,48,151.167
MB,DESIO,PO108023NU0003,27/11/2018,199.167,soggiacenza statica,47.83,151.337
MB,DESIO,PO108023NU0003,01/12/2018,199.167,soggiacenza statica,48.1,151.067
MB,DESIO,PO108023NU0003,01/03/2019,199.167,soggiacenza statica,47.45,151.717
MB,DESIO,PO108023NU0003,01/06/2019,199.167,soggiacenza statica,47.6,151.567
MB,DESIO,PO108023NU0003,01/09/2019,199.167,soggiacenza statica,47.8,151.367
MB,DESIO,PO108023NU0003,01/12/2019,199.167,soggiacenza statica,47.9,151.267
MB,DESIO,PO108023NU0003,01/03/2020,199.167,soggiacenza statica,49.5,149.667
MB,DESIO,PO108023NU0003,01/06/2020,199.167,soggiacenza statica,48.85,150.317
MB,DESIO,PO108023NU0003,01/09/2020,199.167,soggiacenza statica,48.65,150.517
MB,DESIO,PO108023NU0003,01/12/2020,199.167,soggiacenza statica,48.45,150.717
MB,DESIO,PO108023NU0003,01/03/2021,199.167,soggiacenza statica,48.1,151.067
VA,GALLARATE,PO012070NU1007,15/01/2004,252.806,soggiacenza statica,23.25,229.556
VA,GALLARATE,PO012070NU1007,15/02/2004,252.806,soggiacenza statica,23.26,229.546
VA,GALLARATE,PO012070NU1007,15/03/2004,252.806,soggiacenza statica,23.47,229.336
VA,GALLARATE,PO012070NU1007,15/04/2004,252.806,soggiacenza statica,23.98,228.826
VA,GALLARATE,PO012070NU1007,15/05/2004,252.806,soggiacenza statica,23.79,229.016
VA,GALLARATE,PO012070NU1007,15/06/2004,252.806,soggiacenza statica,24.21,228.596
VA,GALLARATE,PO012070NU1007,15/07/2004,252.806,soggiacenza statica,24.74,228.066
VA,GALLARATE,PO012070NU1007,15/08/2004,252.806,soggiacenza statica,24.04,228.766
VA,GALLARATE,PO012070NU1007,15/09/2004,252.806,soggiacenza statica,24.63,228.176
VA,GALLARATE,PO012070NU1007,15/10/2004,252.806,soggiacenza statica,24.63,228.176
VA,GALLARATE,PO012070NU1007,15/11/2004,252.806,soggiacenza statica,25.58,227.226
VA,GALLARATE,PO012070NU1007,15/12/2004,252.806,soggiacenza statica,25.92,226.886
VA,GALLARATE,PO012070NU1007,01/12/2005,252.806,soggiacenza statica,26.51,226.296
VA,GALLARATE,PO012070NU1007,01/01/2006,252.806,soggiacenza statica,26.89,225.916
VA,GALLARATE,PO012070NU1007,01/02/2006,252.806,soggiacenza statica,27.02,225.786
VA,GALLARATE,PO012070NU1007,01/03/2006,252.806,soggiacenza statica,27.21,225.596
VA,GALLARATE,PO012070NU1007,01/04/2006,252.806,soggiacenza statica,27.47,225.336
VA,GALLARATE,PO012070NU1007,01/05/2006,252.806,soggiacenza statica,28.02,224.786
VA,GALLARATE,PO012070NU1007,01/06/2006,252.806,soggiacenza statica,28.79,224.016
VA,GALLARATE,PO012070NU1007,01/07/2006,252.806,soggiacenza statica,29.31,223.496
VA,GALLARATE,PO012070NU1007,01/08/2006,252.806,soggiacenza statica,29.4,223.406
VA,GALLARATE,PO012070NU1007,01/09/2006,252.806,soggiacenza statica,30.2,222.606
VA,GALLARATE,PO012070NU1007,01/10/2006,252.806,soggiacenza statica,28.39,224.416
VA,GALLARATE,PO012070NU1007,01/11/2006,252.806,soggiacenza statica,29.09,223.716
VA,GALLARATE,PO012070NU1007,01/12/2006,252.806,soggiacenza statica,28.89,223.916
VA,GALLARATE,PO012070NU1007,07/03/2007,252.806,soggiacenza statica,28.95,223.856
VA,GALLARATE,PO012070NU1007,05/04/2007,252.806,soggiacenza statica,29.9,222.906
VA,GALLARATE,PO012070NU1007,03/05/2007,252.806,soggiacenza statica,29.45,223.356
VA,GALLARATE,PO012070NU1007,04/06/2007,252.806,soggiacenza statica,29.5,223.306
VA,GALLARATE,PO012070NU1007,06/07/2007,252.806,soggiacenza statica,29.3,223.506
VA,GALLARATE,PO012070NU1007,03/08/2007,252.806,soggiacenza statica,30.88,221.926
VA,GALLARATE,PO012070NU1007,01/09/2007,252.806,soggiacenza statica,31.34,221.466
VA,GALLARATE,PO012070NU1007,15/10/2007,252.806,soggiacenza statica,30.34,222.466
VA,GALLARATE,PO012070NU1007,12/12/2007,252.806,soggiacenza statica,30.08,222.726
VA,GALLARATE,PO012070NU1007,15/01/2008,252.806,soggiacenza statica,29.95,222.856
VA,GALLARATE,PO012070NU1007,15/02/2008,252.806,soggiacenza statica,29.9,222.906
VA,GALLARATE,PO012070NU1007,15/03/2008,252.806,soggiacenza statica,29.95,222.856
VA,GALLARATE,PO012070NU1007,15/04/2008,252.806,soggiacenza statica,31.42,221.386
VA,GALLARATE,PO012070NU1007,15/05/2008,252.806,soggiacenza statica,29.62,223.186
VA,GALLARATE,PO012070NU1007,15/06/2008,252.806,soggiacenza statica,29.51,223.296
VA,GALLARATE,PO012070NU1007,15/07/2008,252.806,soggiacenza statica,29.53,223.276
VA,GALLARATE,PO012070NU1007,15/08/2008,252.806,soggiacenza statica,28.65,224.156
VA,GALLARATE,PO012070NU1007,15/09/2008,252.806,soggiacenza statica,28.42,224.386
VA,GALLARATE,PO012070NU1007,15/10/2008,252.806,soggiacenza statica,28.22,224.586
VA,GALLARATE,PO012070NU1007,15/11/2008,252.806,soggiacenza statica,28.77,224.036
VA,GALLARATE,PO012070NU1007,15/12/2008,252.806,soggiacenza statica,27.17,225.636
VA,GALLARATE,PO012070NU1007,01/01/2009,252.806,soggiacenza statica,25.9,226.906
VA,GALLARATE,PO012070NU1007,27/02/2009,252.806,soggiacenza statica,25.08,227.726
VA,GALLARATE,PO012070NU1007,26/03/2009,252.806,soggiacenza statica,25.05,227.756
VA,GALLARATE,PO012070NU1007,29/04/2009,252.806,soggiacenza statica,25.78,227.026
VA,GALLARATE,PO012070NU1007,26/05/2009,252.806,soggiacenza statica,25.2,227.606
VA,GALLARATE,PO012070NU1007,30/06/2009,252.806,soggiacenza statica,25.66,227.146
VA,GALLARATE,PO012070NU1007,29/07/2009,252.806,soggiacenza statica,23.94,228.866
VA,GALLARATE,PO012070NU1007,26/08/2009,252.806,soggiacenza statica,23.01,229.796
VA,GALLARATE,PO012070NU1007,01/09/2009,252.806,soggiacenza statica,23.48,229.326
VA,GALLARATE,PO012070NU1007,28/10/2009,252.806,soggiacenza statica,23.57,229.236
VA,GALLARATE,PO012070NU1007,26/11/2009,252.806,soggiacenza statica,23.68,229.126
VA,GALLARATE,PO012070NU1007,24/12/2009,252.806,soggiacenza statica,23.25,229.556
VA,GALLARATE,PO012070NU1007,26/01/2010,252.806,soggiacenza statica,23.48,229.326
VA,GALLARATE,PO012070NU1007,04/03/2010,252.806,soggiacenza statica,24.63,228.176
VA,GALLARATE,PO012070NU1007,29/04/2010,252.806,soggiacenza statica,23.46,229.346
VA,GALLARATE,PO012070NU1007,25/05/2010,252.806,soggiacenza statica,24.24,228.566
VA,GALLARATE,PO012070NU1007,18/06/2010,252.806,soggiacenza statica,23.52,229.286
VA,GALLARATE,PO012070NU1007,30/07/2010,252.806,soggiacenza statica,23.29,229.516
VA,GALLARATE,PO012070NU1007,30/08/2010,252.806,soggiacenza statica,23.3,229.506
VA,GALLARATE,PO012070NU1007,30/09/2010,252.806,soggiacenza statica,22.59,230.216
VA,GALLARATE,PO012070NU1007,26/10/2010,252.806,soggiacenza statica,22.64,230.166
VA,GALLARATE,PO012070NU1007,26/11/2010,252.806,soggiacenza statica,22.25,230.556
VA,GALLARATE,PO012070NU1007,24/12/2010,252.806,soggiacenza statica,22.15,230.656
VA,GALLARATE,PO012070NU1007,31/01/2011,252.806,soggiacenza statica,21.91,230.896
VA,GALLARATE,PO012070NU1007,25/02/2011,252.806,soggiacenza statica,22,230.806
VA,GALLARATE,PO012070NU1007,30/03/2011,252.806,soggiacenza statica,21.95,230.856
VA,GALLARATE,PO012070NU1007,28/04/2011,252.806,soggiacenza statica,22.17,230.636
VA,GALLARATE,PO012070NU1007,27/05/2011,252.806,soggiacenza statica,22.39,230.416
VA,GALLARATE,PO012070NU1007,29/06/2011,252.806,soggiacenza statica,22.47,230.336
VA,GALLARATE,PO012070NU1007,28/07/2011,252.806,soggiacenza statica,22.77,230.036
VA,GALLARATE,PO012070NU1007,25/08/2011,252.806,soggiacenza statica,22.85,229.956
VA,GALLARATE,PO012070NU1007,30/09/2011,252.806,soggiacenza statica,22.8,230.006
VA,GALLARATE,PO012070NU1007,30/11/2011,252.806,soggiacenza statica,24.87,227.936
VA,GALLARATE,PO012070NU1007,31/12/2011,252.806,soggiacenza statica,25.32,227.486
VA,GALLARATE,PO012070NU1007,31/01/2012,252.806,soggiacenza statica,25.56,227.246
VA,GALLARATE,PO012070NU1007,28/02/2012,252.806,soggiacenza statica,25.94,226.866
VA,GALLARATE,PO012070NU1007,31/03/2012,252.806,soggiacenza statica,26.23,226.576
VA,GALLARATE,PO012070NU1007,30/04/2012,252.806,soggiacenza statica,26.4,226.406
VA,GALLARATE,PO012070NU1007,31/05/2012,252.806,soggiacenza statica,26.49,226.316
VA,GALLARATE,PO012070NU1007,30/06/2012,252.806,soggiacenza statica,26.5,226.306
VA,GALLARATE,PO012070NU1007,31/07/2012,252.806,soggiacenza statica,26.52,226.286
VA,GALLARATE,PO012070NU1007,31/08/2012,252.806,soggiacenza statica,26.5,226.306
VA,GALLARATE,PO012070NU1007,30/09/2012,252.806,soggiacenza statica,26.54,226.266
VA,GALLARATE,PO012070NU1007,31/10/2012,252.806,soggiacenza statica,26.65,226.156
VA,GALLARATE,PO012070NU1007,30/11/2012,252.806,soggiacenza statica,26.68,226.126
VA,GALLARATE,PO012070NU1007,31/12/2012,252.806,soggiacenza statica,26.59,226.216
VA,GALLARATE,PO012070NU1007,30/01/2013,252.806,soggiacenza statica,26.67,226.136
VA,GALLARATE,PO012070NU1007,28/02/2013,252.806,soggiacenza statica,26.74,226.066
VA,GALLARATE,PO012070NU1007,30/03/2013,252.806,soggiacenza statica,26.81,225.996
VA,GALLARATE,PO012070NU1007,30/04/2013,252.806,soggiacenza statica,26.9,225.906
VA,GALLARATE,PO012070NU1007,30/05/2013,252.806,soggiacenza statica,26.55,226.256
VA,GALLARATE,PO012070NU1007,03/06/2013,252.806,soggiacenza statica,26.23,226.576
VA,GALLARATE,PO012070NU1007,31/07/2013,252.806,soggiacenza statica,25.98,226.826
VA,GALLARATE,PO012070NU1007,31/08/2013,252.806,soggiacenza statica,25.89,226.916
VA,GALLARATE,PO012070NU1007,30/09/2013,252.806,soggiacenza statica,26.55,226.256
VA,GALLARATE,PO012070NU1007,30/10/2013,252.806,soggiacenza statica,26.65,226.156
VA,GALLARATE,PO012070NU1007,30/11/2013,252.806,soggiacenza statica,26.64,226.166
VA,GALLARATE,PO012070NU1007,30/01/2014,252.806,soggiacenza statica,26.29,226.516
VA,GALLARATE,PO012070NU1007,28/02/2014,252.806,soggiacenza statica,25.42,227.386
VA,GALLARATE,PO012070NU1007,28/03/2014,252.806,soggiacenza statica,24.48,228.326
VA,GALLARATE,PO012070NU1007,28/04/2014,252.806,soggiacenza statica,24.11,228.696
VA,GALLARATE,PO012070NU1007,28/05/2014,252.806,soggiacenza statica,24.08,228.726
VA,GALLARATE,PO012070NU1007,28/06/2014,252.806,soggiacenza statica,24.01,228.796
VA,GALLARATE,PO012070NU1007,27/07/2014,252.806,soggiacenza statica,23.45,229.356
VA,GALLARATE,PO012070NU1007,28/08/2014,252.806,soggiacenza statica,21.7,231.106
VA,GALLARATE,PO012070NU1007,28/09/2014,252.806,soggiacenza statica,24.03,228.776
VA,GALLARATE,PO012070NU1007,28/10/2014,252.806,soggiacenza statica,24.14,228.666
VA,GALLARATE,PO012070NU1007,28/11/2014,252.806,soggiacenza statica,23.56,229.246
VA,GALLARATE,PO012070NU1007,28/12/2014,252.806,soggiacenza statica,22.84,229.966
VA,GALLARATE,PO012070NU1007,31/01/2015,252.806,soggiacenza statica,22.39,230.416
VA,GALLARATE,PO012070NU1007,28/02/2015,252.806,soggiacenza statica,22.56,230.246
VA,GALLARATE,PO012070NU1007,31/03/2015,252.806,soggiacenza statica,22.67,230.136
VA,GALLARATE,PO012070NU1007,30/04/2015,252.806,soggiacenza statica,22.94,229.866
VA,GALLARATE,PO012070NU1007,31/05/2015,252.806,soggiacenza statica,23.16,229.646
VA,GALLARATE,PO012070NU1007,30/06/2015,252.806,soggiacenza statica,23.47,229.336
VA,GALLARATE,PO012070NU1007,31/07/2015,252.806,soggiacenza statica,23.53,229.276
VA,GALLARATE,PO012070NU1007,31/08/2015,252.806,soggiacenza statica,23.49,229.316
VA,GALLARATE,PO012070NU1007,30/09/2015,252.806,soggiacenza statica,23.65,229.156
VA,GALLARATE,PO012070NU1007,31/10/2015,252.806,soggiacenza statica,23.67,229.136
VA,GALLARATE,PO012070NU1007,30/11/2015,252.806,soggiacenza statica,23.74,229.066
VA,GALLARATE,PO012070NU1007,31/12/2015,252.806,soggiacenza statica,23.93,228.876
VA,GALLARATE,PO012070NU1007,01/02/2016,252.806,soggiacenza statica,20.55,232.256
VA,GALLARATE,PO012070NU1007,02/03/2016,252.806,soggiacenza statica,20.78,232.026
VA,GALLARATE,PO012070NU1007,04/04/2016,252.806,soggiacenza statica,20.85,231.956
VA,GALLARATE,PO012070NU1007,03/05/2016,252.806,soggiacenza statica,21.07,231.736
VA,GALLARATE,PO012070NU1007,30/06/2016,252.806,soggiacenza statica,21.1,231.706
VA,GALLARATE,PO012070NU1007,08/08/2016,252.806,soggiacenza statica,21.05,231.756
VA,GALLARATE,PO012070NU1007,08/09/2016,252.806,soggiacenza statica,20.85,231.956
VA,GALLARATE,PO012070NU1007,06/10/2016,252.806,soggiacenza statica,21.1,231.706
VA,GALLARATE,PO012070NU1007,28/11/2016,252.806,soggiacenza statica,21.1,231.706
VA,GALLARATE,PO012070NU1007,01/12/2017,252.806,soggiacenza statica,21.55,231.256
VA,GALLARATE,PO012070NU1007,30/01/2017,252.806,soggiacenza statica,21.72,231.086
VA,GALLARATE,PO012070NU1007,09/03/2017,252.806,soggiacenza statica,21.81,230.996
VA,GALLARATE,PO012070NU1007,18/04/2017,252.806,soggiacenza statica,22.07,230.736
VA,GALLARATE,PO012070NU1007,28/05/2017,252.806,soggiacenza statica,22.25,230.556
VA,GALLARATE,PO012070NU1007,28/06/2017,252.806,soggiacenza statica,22.37,230.436
VA,GALLARATE,PO012070NU1007,01/08/2017,252.806,soggiacenza statica,22.62,230.186
VA,GALLARATE,PO012070NU1007,08/09/2017,252.806,soggiacenza statica,22.78,230.026
VA,GALLARATE,PO012070NU1007,30/10/2017,252.806,soggiacenza statica,22.87,229.936
VA,GALLARATE,PO012070NU1007,02/01/2018,252.806,soggiacenza statica,22.09,230.716
VA,GALLARATE,PO012070NU1007,27/02/2018,252.806,soggiacenza statica,23.13,229.676
VA,GALLARATE,PO012070NU1007,01/03/2018,252.806,soggiacenza statica,23.79,229.016
VA,GALLARATE,PO012070NU1007,27/04/2018,252.806,soggiacenza statica,25.33,227.476
VA,GALLARATE,PO012070NU1007,30/05/2018,252.806,soggiacenza statica,25.51,227.296
VA,GALLARATE,PO012070NU1007,28/06/2018,252.806,soggiacenza statica,25.65,227.156
VA,GALLARATE,PO012070NU1007,28/08/2018,252.806,soggiacenza statica,25.97,226.836
VA,GALLARATE,PO012070NU1007,28/09/2018,252.806,soggiacenza statica,25.76,227.046
VA,GALLARATE,PO012070NU1007,26/10/2018,252.806,soggiacenza statica,25.63,227.176
VA,GALLARATE,PO012070NU1007,28/11/2018,252.806,soggiacenza statica,25.39,227.416
VA,GALLARATE,PO012070NU1007,21/12/2018,252.806,soggiacenza statica,25.26,227.546
VA,GALLARATE,PO012070NU1007,12/02/2019,252.806,soggiacenza statica,25.41,227.396
VA,GALLARATE,PO012070NU1007,20/03/2019,252.806,soggiacenza statica,25.52,227.286
VA,GALLARATE,PO012070NU1007,05/04/2019,252.806,soggiacenza statica,24.62,228.186
VA,GALLARATE,PO012070NU1007,06/05/2019,252.806,soggiacenza statica,25.85,226.956
VA,GALLARATE,PO012070NU1007,24/07/2019,252.806,soggiacenza statica,26.44,226.366
VA,GALLARATE,PO012070NU1007,27/08/2019,252.806,soggiacenza statica,26.28,226.526
VA,GALLARATE,PO012070NU1007,24/09/2019,252.806,soggiacenza statica,26.44,226.366
VA,GALLARATE,PO012070NU1007,31/10/2019,252.806,soggiacenza statica,26.52,226.286
VA,GALLARATE,PO012070NU1007,01/11/2019,252.806,soggiacenza statica,26.38,226.426
VA,GALLARATE,PO012070NU1007,23/12/2019,252.806,soggiacenza statica,26.1,226.706
VA,GALLARATE,PO012070NU1007,29/01/2020,252.806,soggiacenza statica,25.7,227.106
VA,GALLARATE,PO012070NU1007,24/02/2020,252.806,soggiacenza statica,25.51,227.296
VA,GALLARATE,PO012070NU1007,26/03/2020,252.806,soggiacenza statica,25.25,227.556
VA,GALLARATE,PO012070NU1007,29/04/2020,252.806,soggiacenza statica,25.25,227.556
VA,GALLARATE,PO012070NU1007,29/05/2020,252.806,soggiacenza statica,25.39,227.416
VA,GALLARATE,PO012070NU1007,25/06/2020,252.806,soggiacenza statica,25.05,227.756
VA,GALLARATE,PO012070NU1007,23/07/2020,252.806,soggiacenza statica,25.35,227.456
VA,GALLARATE,PO012070NU1007,31/08/2020,252.806,soggiacenza statica,25.46,227.346
VA,GALLARATE,PO012070NU1007,02/10/2020,252.806,soggiacenza statica,25.3,227.506
VA,GALLARATE,PO012070NU1007,04/11/2020,252.806,soggiacenza statica,25.22,227.586
VA,GALLARATE,PO012070NU1007,02/12/2020,252.806,soggiacenza statica,25.16,227.646
VA,GALLARATE,PO012070NU1007,01/01/2021,252.806,soggiacenza statica,24.7,228.106
VA,GALLARATE,PO012070NU1007,28/02/2021,252.806,soggiacenza statica,24.59,228.216
VA,GALLARATE,PO012070NU1007,06/04/2021,252.806,soggiacenza statica,24.48,228.326
VA,GERENZANO,PO0120750R2020,15/01/2001,220.926,soggiacenza statica,35.2,185.726
VA,GERENZANO,PO0120750R2020,15/02/2001,220.926,soggiacenza statica,34.71,186.216
VA,GERENZANO,PO0120750R2020,15/03/2001,220.926,soggiacenza statica,34.36,186.566
VA,GERENZANO,PO0120750R2020,15/04/2001,220.926,soggiacenza statica,33.9,187.026
VA,GERENZANO,PO0120750R2020,15/05/2001,220.926,soggiacenza statica,33.4,187.526
VA,GERENZANO,PO0120750R2020,15/07/2001,220.926,soggiacenza statica,33.2,187.726
VA,GERENZANO,PO0120750R2020,15/08/2001,220.926,soggiacenza statica,33.02,187.906
VA,GERENZANO,PO0120750R2020,15/09/2001,220.926,soggiacenza statica,32.98,187.946
VA,GERENZANO,PO0120750R2020,15/10/2001,220.926,soggiacenza statica,33,187.926
VA,GERENZANO,PO0120750R2020,15/11/2001,220.926,soggiacenza statica,33.06,187.866
VA,GERENZANO,PO0120750R2020,01/12/2001,220.926,soggiacenza statica,33.12,187.806
VA,GERENZANO,PO0120750R2020,01/01/2002,220.926,soggiacenza statica,33.85,187.076
VA,GERENZANO,PO0120750R2020,01/02/2002,220.926,soggiacenza statica,33.4,187.526
VA,GERENZANO,PO0120750R2020,01/03/2002,220.926,soggiacenza statica,33.44,187.486
VA,GERENZANO,PO0120750R2020,01/04/2002,220.926,soggiacenza statica,33.49,187.436
VA,GERENZANO,PO0120750R2020,01/05/2002,220.926,soggiacenza statica,33.31,187.616
VA,GERENZANO,PO0120750R2020,01/06/2002,220.926,soggiacenza statica,33.15,187.776
VA,GERENZANO,PO0120750R2020,01/07/2002,220.926,soggiacenza statica,33.06,187.866
VA,GERENZANO,PO0120750R2020,01/08/2002,220.926,soggiacenza statica,32.95,187.976
VA,GERENZANO,PO0120750R2020,01/09/2002,220.926,soggiacenza statica,32.86,188.066
VA,GERENZANO,PO0120750R2020,01/10/2002,220.926,soggiacenza statica,32.9,188.026
VA,GERENZANO,PO0120750R2020,01/11/2002,220.926,soggiacenza statica,32.5,188.426
VA,GERENZANO,PO0120750R2020,01/12/2002,220.926,soggiacenza statica,32.08,188.846
VA,GERENZANO,PO0120750R2020,01/01/2003,220.926,soggiacenza statica,31.48,189.446
VA,GERENZANO,PO0120750R2020,01/02/2003,220.926,soggiacenza statica,32.27,188.656
VA,GERENZANO,PO0120750R2020,01/03/2003,220.926,soggiacenza statica,31.13,189.796
VA,GERENZANO,PO0120750R2020,01/04/2003,220.926,soggiacenza statica,31.11,189.816
VA,GERENZANO,PO0120750R2020,01/05/2003,220.926,soggiacenza statica,31.17,189.756
VA,GERENZANO,PO0120750R2020,01/06/2003,220.926,soggiacenza statica,31.26,189.666
VA,GERENZANO,PO0120750R2020,01/07/2003,220.926,soggiacenza statica,31.45,189.476
VA,GERENZANO,PO0120750R2020,01/08/2003,220.926,soggiacenza statica,31.67,189.256
VA,GERENZANO,PO0120750R2020,01/09/2003,220.926,soggiacenza statica,31.9,189.026
VA,GERENZANO,PO0120750R2020,01/10/2003,220.926,soggiacenza statica,32.13,188.796
VA,GERENZANO,PO0120750R2020,01/11/2003,220.926,soggiacenza statica,32.24,188.686
VA,GERENZANO,PO0120750R2020,01/12/2003,220.926,soggiacenza statica,32.31,188.616
VA,GERENZANO,PO0120750R2020,01/01/2004,220.926,soggiacenza statica,32.48,188.446
VA,GERENZANO,PO0120750R2020,01/02/2004,220.926,soggiacenza statica,32.62,188.306
VA,GERENZANO,PO0120750R2020,01/03/2004,220.926,soggiacenza statica,32.79,188.136
VA,GERENZANO,PO0120750R2020,01/04/2004,220.926,soggiacenza statica,32.91,188.016
VA,GERENZANO,PO0120750R2020,01/05/2004,220.926,soggiacenza statica,32.68,188.246
VA,GERENZANO,PO0120750R2020,01/06/2004,220.926,soggiacenza statica,32.44,188.486
VA,GERENZANO,PO0120750R2020,01/07/2004,220.926,soggiacenza statica,32.39,188.536
VA,GERENZANO,PO0120750R2020,01/08/2004,220.926,soggiacenza statica,32.49,188.436
VA,GERENZANO,PO0120750R2020,01/09/2004,220.926,soggiacenza statica,32.57,188.356
VA,GERENZANO,PO0120750R2020,01/10/2004,220.926,soggiacenza statica,32.7,188.226
VA,GERENZANO,PO0120750R2020,01/11/2004,220.926,soggiacenza statica,32.88,188.046
VA,GERENZANO,PO0120750R2020,01/12/2004,220.926,soggiacenza statica,33.1,187.826
VA,GERENZANO,PO0120750R2020,01/01/2005,220.926,soggiacenza statica,32.22,188.706
VA,GERENZANO,PO0120750R2020,01/02/2005,220.926,soggiacenza statica,33.47,187.456
VA,GERENZANO,PO0120750R2020,01/03/2005,220.926,soggiacenza statica,33.68,187.246
VA,GERENZANO,PO0120750R2020,01/04/2005,220.926,soggiacenza statica,33.99,186.936
VA,GERENZANO,PO0120750R2020,01/05/2005,220.926,soggiacenza statica,34.22,186.706
VA,GERENZANO,PO0120750R2020,01/06/2005,220.926,soggiacenza statica,34.52,186.406
